AvgRating,TotalVisits,RatingStd,UniqueAttractions,VisitModeProp_Business,VisitModeProp_Couples,VisitModeProp_Family,VisitModeProp_Friends,VisitModeProp_Solo,VisitMode_y_Couples,VisitMode_y_Family,VisitMode_y_Friends,VisitMode_y_Solo,AttractionType_Ballets,AttractionType_Beaches,AttractionType_Caverns & Caves,AttractionType_Flea & Street Markets,AttractionType_Historic Sites,AttractionType_History Museums,AttractionType_National Parks,AttractionType_Nature & Wildlife Areas,AttractionType_Neighborhoods,AttractionType_Points Of Interest & Landmarks,AttractionType_Religious Sites,AttractionType_Spas,AttractionType_Speciality Museums,AttractionType_Volcanos,AttractionType_Water Parks,AttractionType_Waterfalls,ContinentId_2,ContinentId_3,ContinentId_4,ContinentId_5,Country_freq_encoded,VisitYear,VisitMonth,IsWeekend,Rating
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.005935691701962655,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.017241379310344827,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.90625,0.12068965517241378,0.5175491695067657,0.3333333333333333,0.0,0.375,0.5,0.0,0.125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,7,0,1.0
0.6875,0.05172413793103448,1.2583057392117916,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.9375,0.05172413793103448,0.5,0.2222222222222222,0.0,0.5,0.5,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.8333333333333333,0.034482758620689655,0.5773502691896257,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.001640517807075106,2019,7,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0026248284913201695,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,0.75
0.625,0.017241379310344827,0.7071067811865476,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,7,0,1.0
0.90625,0.25862068965517243,0.6191391873668902,0.5555555555555556,0.0625,0.1875,0.4375,0.25,0.0625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.25,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.25
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.05413708763347849,2019,7,0,1.0
0.5,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2019,5,0,0.5
0.71875,0.12068965517241378,0.8345229603962802,0.5555555555555556,0.0,0.75,0.25,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,7,0,0.75
0.7115384615384616,0.20689655172413793,1.0681880176381129,0.6666666666666665,0.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.3076923076923077,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,6,1,1.0
0.8999999999999999,0.06896551724137931,0.547722557505166,0.2222222222222222,0.0,0.4,0.4,0.0,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.1133150390741514,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.05413708763347849,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,7,0,0.75
0.25,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.25
0.9166666666666667,0.034482758620689655,0.5773502691896257,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.06896551724137931,1.4142135623730951,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0015510350175982819,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,0.0
0.75,0.06896551724137931,1.0,0.3333333333333333,0.0,0.2,0.6,0.2,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,7,0,1.0
0.8999999999999999,0.06896551724137931,0.5477225575051661,0.2222222222222222,0.0,0.6,0.2,0.2,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.1133150390741514,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.1133150390741514,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.9166666666666667,0.034482758620689655,0.5773502691896257,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.00429517389488755,2019,6,1,1.0
0.75,0.017241379310344827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.008709658175744199,2018,10,0,1.0
1.0,0.017241379310344827,0.0,0.1111111111111111,0.0,0.0,0.5,0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.00301258724571974,2019,6,1,1.0
0.9375,0.05172413793103448,0.4999999999999999,0.3333333333333333,0.0,0.0,0.75,0.25,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2018,11,0,0.75
0.75,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
0.6875,0.05172413793103448,1.8929694486000912,0.2222222222222222,0.0,0.75,0.25,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.00301258724571974,2019,7,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.00513034659667124,2019,6,1,1.0
0.8333333333333333,0.034482758620689655,0.5773502691896257,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2018,8,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.04852949949293086,2019,6,1,1.0
0.5,0.017241379310344827,1.4142135623730951,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,6,1,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0008948278947682396,2019,7,0,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.04852949949293086,2019,5,0,1.0
0.875,0.017241379310344827,0.7071067811865476,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.004474139473841198,2019,6,1,1.0
0.90625,0.12068965517241378,0.5175491695067657,0.3333333333333333,0.0,0.375,0.5,0.0,0.125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,6,1,1.0
0.8928571428571428,0.10344827586206895,0.5345224838248489,0.4444444444444445,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
0.75,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,5,0,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,5,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.034482758620689655,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.027322078386923583,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.1133150390741514,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.875,0.017241379310344827,0.7071067811865476,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.04852949949293086,2019,6,1,1.0
0.95,0.06896551724137931,0.44721359549995787,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.75,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.9583333333333333,0.08620689655172414,0.408248290463863,0.5555555555555556,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2018,10,0,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0023563801228896975,2019,6,1,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0006263795263377677,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0033705184036270357,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.75,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,0.75
0.875,0.017241379310344827,0.7071067811865476,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.75,0.017241379310344827,1.4142135623730951,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.05413708763347849,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,6,1,1.0
0.9166666666666667,0.034482758620689655,0.5773502691896257,0.1111111111111111,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0005070691403686691,2019,6,1,1.0
0.9166666666666667,0.034482758620689655,0.5773502691896257,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011752073017956213,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.1111111111111111,0.0,0.0,0.5,0.0,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.75,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.04852949949293086,2019,6,1,0.75
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
0.33333333333333337,0.034482758620689655,2.3094010767585034,0.2222222222222222,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12115969695161964,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.027411561176400406,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.02860466503609139,2019,6,1,1.0
1.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2019,6,1,1.0
1.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08617192626618148,2019,2,0,1.0
1.0,0.034482758620689655,0.0,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.26391457376364613,2019,6,1,1.0
